"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/06/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/07/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","6","25.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/08/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/09/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/10/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/11/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/12/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/14/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/15/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/30/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"05/31/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/01/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/02/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/09/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/10/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/11/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/12/2024","AQS","090050005","1","0.3","ppm","3","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/13/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/14/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/15/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/16/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/17/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/18/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/25/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/26/2024","AQS","090050005","1","0.5","ppm","6","Mohawk Mt-Cornwall","22","92.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/27/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","5","21.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/28/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"06/30/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"07/01/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"07/10/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"07/11/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"07/12/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"07/13/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"07/14/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"07/15/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"07/16/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"07/17/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"08/09/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"08/10/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"08/17/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"08/18/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"08/30/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"08/31/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/01/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/02/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/03/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/09/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/10/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/12/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/13/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/14/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/15/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/16/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/18/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/19/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/22/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/23/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/25/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/26/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"09/27/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/05/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/06/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/07/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/08/2024","AQS","090050005","1","0","ppm","0","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/23/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/24/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/25/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/26/2024","AQS","090050005","1","0.3","ppm","3","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/27/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/28/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/29/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/30/2024","AQS","090050005","1","0.4","ppm","5","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"10/31/2024","AQS","090050005","1","0.2","ppm","2","Mohawk Mt-Cornwall","4","17.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"11/03/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","16","67.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"11/04/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"11/05/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"11/06/2024","AQS","090050005","1","0.4","ppm","5","Mohawk Mt-Cornwall","22","92.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"11/07/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"11/08/2024","AQS","090050005","1","0.1","ppm","1","Mohawk Mt-Cornwall","24","100.0000","42101","Carbon monoxide","593","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
