"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/14/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/15/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/16/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/17/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/18/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/19/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/20/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/21/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/22/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/23/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/24/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/25/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/26/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/27/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/28/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/29/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/30/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/01/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/02/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/03/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/04/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/05/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/06/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/07/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/08/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/09/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/10/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/11/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/12/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/13/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/14/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/15/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","21","88.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/16/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/17/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/18/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/19/2024","AQS","090090027","1","1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/20/2024","AQS","090090027","1","1.4","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/21/2024","AQS","090090027","1","1.3","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/22/2024","AQS","090090027","1","1.3","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/23/2024","AQS","090090027","1","1.8","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/24/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/25/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/26/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/27/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/28/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/29/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/30/2024","AQS","090090027","1","1.1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/31/2024","AQS","090090027","1","1.3","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/01/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/02/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/03/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/04/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/05/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/06/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/07/2024","AQS","090090027","1","1.1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/08/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/09/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/10/2024","AQS","090090027","1","1.1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/11/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/12/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/13/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","20","83.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/14/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","21","88.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/15/2024","AQS","090090027","1","1.1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/16/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/17/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/18/2024","AQS","090090027","1","1.1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/19/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/20/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/21/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/22/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/23/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/24/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/25/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/26/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
